LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 0.9995509263953876, 7.9964074111631005, 0.007474902580000289, 10.0, 10.0, 0.0,
1, 0.9995509263953876, 7.9964074111631005, 0.007474902580000289, 10.0, 10.0, 0.0,
2, 0.9995509263953876, 31.985629644652402, 0.007648737523721227, 10.0, 10.0, 32.0,
3, 0.9995509263953876, 31.985629644652402, 0.007648737523721227, 10.0, 10.0, 32.0,
4, 0.5079365079365079, 16.253968253968253, 8.380952380952381, 9.142857142857142, 9.990243902439024, 32.0,
5, 0.3404255319148936, 5.446808510638298, 11.063829787234043, 8.0, 9.846153846153847, 0.0,
6, 0.20512820512820512, 1.641025641025641, 13.23076923076923, 8.0, 9.846153846153847, 0.0,
7, 0.20512820512820512, 0.20512820512820512, 13.14102564102564, 8.0, 8.0, 0.0,
