LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 31.93400306034196, 4.989687978178432, 0.039385270441088416, 10.0, 10.0, 32.0,
1, 4.048415492957746, 4.056338028169014, 28.816901408450704, 9.99983080671359, 9.99135446685879, 14.574516284769933,
2, 4.048415492957746, 4.056338028169014, 28.816901408450704, 9.99983080671359, 9.99135446685879, 14.574516284769933,
3, 0.9706161137440759, 1.9412322274881517, 0.48625592417061614, 9.990243902439024, 9.990243902439024, 0.0,
